nr,typ_nosnika,miasto,adres,szerokosc_m,wysokosc_m,powierzchnia_m2,podswietlany,cena,jednostka_ceny,cena_netto,price_negotiable,email_kontaktowy,telefon,status,link_zdjecia,ma_zdjecie,url_zrodlo
455_01,billboard,Jordanów Śląski,Przy drodze krajowej nr 8,12.2,2.86,36,,1620,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/455_01_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/455_01/jordanow-slaski---przy-drodze-krajowej-nr-8
455_02,billboard,Jordanów Śląski,Przy drodze krajowej nr 8,12.2,2.86,36,,1620,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/455_02_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/455_02/jordanow-slaski---przy-drodze-krajowej-nr-8
456,billboard,Nowa Ruda,"Słupiec, ul. Kłodzka",5.04,2.35,12,,540,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/456_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/456/nowa-ruda---slupiec-ul-klodzka
457_01,billboard,Bożków,,9.07,2.86,27,,1215,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/457_01_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/457_01/bozkow
457_02,billboard,Bożków,,9.07,2.86,27,,1215,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/457_02_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/457_02/bozkow
458_01,billboard,"Jordanów Śląski, skrzyżowanie",Przy drodze krajowej nr 8,5.97,2.86,18,,810,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/458_01_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/458_01/jordanow-slaski-skrzyzowanie---przy-drodze-krajowej-nr-8
458_02,billboard,"Jordanów Śląski, skrzyżowanie",Przy drodze krajowej nr 8,5.97,2.86,18,,810,month,tak,tak,Ewelina@reklama.ai,602534843,wolny,https://www.reklama.ai/assets/images/billboardy/458_02_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/458_02/jordanow-slaski-skrzyzowanie---przy-drodze-krajowej-nr-8
459_01,billboard,Szalejów Górny,,12.2,2.86,36,,1620,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/459_01_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/459_01/szalejow-gorny
459_02,billboard,Szalejów Górny,,12.2,2.86,36,,1620,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/459_02_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/459_02/szalejow-gorny
460_01,billboard,Szalejów Górny,,12.2,2.86,36,,1620,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/460_01_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/460_01/szalejow-gorny
460_02,billboard,Szalejów Górny,,12.2,2.86,36,,1620,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/460_02_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/460_02/szalejow-gorny
461,billboard,Kłodzko,ul.Kościuszki,11.7,11.7,137,,6165,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/461_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/461/klodzko---ulkosciuszki
462_01,billboard,Kłodzko,ul. Letnia,5.97,2.86,18,,810,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/462_01_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/462_01/klodzko---ul-letnia
462_02,billboard,Kłodzko,ul. Letnia,5.97,2.86,18,,810,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/462_02_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/462_02/klodzko---ul-letnia
463_01,billboard,Szklary-Huta,"Szklary-Huta, DK-8",12.2,2.86,36,,1620,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/463_01_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/463_01/szklary-huta---szklary-huta-dk-8
464,billboard,Magnice,Zjazd z autostradowej obwodnicy Wrocławia (AOW),12.2,2.88,36,,1620,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/464_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/464/magnice---zjazd-z-autostradowej-obwodnicy-wroclawia-aow
465_01,billboard,Jordanów Śląski,Przy drodze krajowej nr 8,9.07,2.88,27,,1215,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/465_01_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/465_01/jordanow-slaski---przy-drodze-krajowej-nr-8
465_02,billboard,Jordanów Śląski,Przy drodze krajowej nr 8,9.07,2.88,27,,1215,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/465_02_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/465_02/jordanow-slaski---przy-drodze-krajowej-nr-8
466_01,billboard,Ząbkowice Śląskie,przy Biedronce,10.24,2.35,24,,1080,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/466_01_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/466_01/zabkowice-slaskie---przy-biedronce
466_02,billboard,Ząbkowice Śląskie,przy Biedronce,10.24,2.35,24,,1080,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/466_02_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/466_02/zabkowice-slaskie---przy-biedronce
467_01,billboard,Polanica Zdrój,Polanica-Zdrój,5.97,2.86,18,,810,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/467_01_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/467_01/polanica-zdroj---polanica-zdroj
467_02,billboard,Polanica Zdrój,Polanica-Zdrój,5.97,2.86,18,,810,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/467_02_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/467_02/polanica-zdroj---polanica-zdroj
468_01,billboard,Kudowa Zdrój,TRASA NR 8,5.97,2.86,18,,810,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/468_01_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/468_01/kudowa-zdroj---trasa-nr-8
468_02,billboard,Kudowa Zdrój,TRASA NR 8,5.97,2.86,18,,810,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/468_02_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/468_02/kudowa-zdroj---trasa-nr-8
469,billboard,Dzierżoniów,Dzierżoniów - miasto,5.04,2.35,12,,540,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/469_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/469/dzierzoniow---dzierzoniow-miasto
470_01,billboard,Dzierżoniów,Dzierżoniów - wjazd od Ząbkowic,5.97,2.86,18,,810,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/470_01_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/470_01/dzierzoniow---dzierzoniow-wjazd-od-zabkowic
470_02,billboard,Dzierżoniów,Dzierżoniów - od Ząbkowic,5.97,2.86,18,,810,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/470_02_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/470_02/dzierzoniow---dzierzoniow-od-zabkowic
471,billboard,Dzierżoniów,Dzierżoniów - miasto,5.04,2.35,12,,540,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/471_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/471/dzierzoniow---dzierzoniow-miasto
472,billboard,Dzierżoniów,Dzierżoniów - miasto,5.04,2.35,12,,540,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/472_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/472/dzierzoniow---dzierzoniow-miasto
473_01,billboard,Dzierżoniów,Dzierżoniów - miasto,5.04,2.35,12,,540,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/473_01_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/473_01/dzierzoniow---dzierzoniow-miasto
473_02,billboard,Dzierżoniów,Dzierżoniów - miasto,5.04,2.35,12,,540,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/473_02_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/473_02/dzierzoniow---dzierzoniow-miasto
474_01,billboard,Dzierżoniów,Dzierżoniów - Kościuszki,12.2,2.88,36,,1620,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/474_01_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/474_01/dzierzoniow---dzierzoniow-kosciuszki
474_02,billboard,Dzierżoniów,Dzierżoniów - Kościuszki,12.2,2.88,36,,1620,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/474_02_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/474_02/dzierzoniow---dzierzoniow-kosciuszki
475_01,billboard,Dzierżoniów,Dzierżoniów - ul.Kościuszki Globgranit,12.2,2.88,36,,1620,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/475_01_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/475_01/dzierzoniow---dzierzoniow-ulkosciuszki-globgranit
475_02,billboard,Dzierżoniów,Dzierżoniów - Kościuszki Globgranit,12.2,2.88,36,,1620,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/475_02_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/475_02/dzierzoniow---dzierzoniow-kosciuszki-globgranit
476,billboard,Dzierżoniów,Dzierżoniów - nowa Obwodnica,12.2,2.88,36,,1620,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/476_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/476/dzierzoniow---dzierzoniow-nowa-obwodnica
477,billboard,Dzierżoniów,Dzierżoniów - Kołaczów,5.97,2.86,18,,810,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/477_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/477/dzierzoniow---dzierzoniow-kolaczow
478,billboard,Dzierżoniów,Dzierżoniów - Batalionów Chłopskich,5.04,2.35,12,,540,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/478_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/478/dzierzoniow---dzierzoniow-batalionow-chlopskich
479_01,billboard,Bielawa,Bielawa Żeromskiego 24 kier LM,5.04,2.35,12,,540,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/479_01_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/479_01/bielawa---bielawa-zeromskiego-24-kier-lm
479_02,billboard,Bielawa,Bielawa Żeromskiego 24 kier miasto,5.04,2.35,12,,540,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/479_02_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/479_02/bielawa---bielawa-zeromskiego-24-kier-miasto
480_01,billboard,Bielawa,Bielawa Sikorskiego 37 kier LM,5.97,2.86,18,,810,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/480_01_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/480_01/bielawa---bielawa-sikorskiego-37-kier-lm
480_02,billboard,Bielawa,Bielawa Sikorskiego 37 kier miasto,5.97,2.86,18,,810,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/480_02_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/480_02/bielawa---bielawa-sikorskiego-37-kier-miasto
481_01,billboard,Bielawa,Bielawa Rondo przy Galerii W.Polskiego k. Galeria,5.97,2.86,18,,810,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/481_01_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/481_01/bielawa---bielawa-rondo-przy-galerii-wpolskiego-k-galeria
481_02,billboard,Bielawa,Bielawa Rondo przy Galerii W.Polskiego k. Dzierżoniów,5.97,2.86,18,,810,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/481_02_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/481_02/bielawa---bielawa-rondo-przy-galerii-wpolskiego-k-dzierzoniow
482,billboard,Bielawa,Bielawa Rondo Dzierżoniowska 31,5.97,2.86,18,,810,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/482_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/482/bielawa---bielawa-rondo-dzierzoniowska-31
483,billboard,Bielawa,Bielawa Wolności 141a,5.04,2.35,12,,540,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/483_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/483/bielawa---bielawa-wolnosci-141a
484_01,billboard,Bielawa,Bielawa ul.Kasztanowa rondo Wysoka,5.04,2.35,12,,540,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/484_01_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/484_01/bielawa---bielawa-ulkasztanowa-rondo-wysoka
484_02,billboard,Bielawa,Bielawa ul.Kasztanowa rondo Wysoka,5.04,2.35,12,,540,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/484_02_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/484_02/bielawa---bielawa-ulkasztanowa-rondo-wysoka
485,billboard,Bielawa,Bielawa Ostroszowicka 11,5.04,2.35,12,,540,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/485_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/485/bielawa---bielawa-ostroszowicka-11
486,billboard,Bielawa,Bielawa Boh Getta przejazd kolejowy,5.04,2.35,12,,540,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/486_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/486/bielawa---bielawa-boh-getta-przejazd-kolejowy
487,billboard,Dzierżoniów - Dobrocin,Dzierżoniów - Dobrocin,5.04,2.35,12,,540,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/487_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/487/dzierzoniow-dobrocin---dzierzoniow-dobrocin
488,billboard,Dzierżoniów,Dzierżoniów Ząbkowicka,6.8,2.75,19,,855,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/488_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/488/dzierzoniow---dzierzoniow-zabkowicka
489,billboard,Dzierżoniów,Dzierżoniów Batalionów Chłopskich,4.2,4.5,19,,855,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/489_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/489/dzierzoniow---dzierzoniow-batalionow-chlopskich
490_01,billboard,Dzierżoniów-Pieszyce,Pieszyce - Kościuszki,12.2,2.86,36,,1620,month,tak,tak,Ewelina@reklama.ai,602534843,wolny,https://www.reklama.ai/assets/images/billboardy/490_01_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/490_01/dzierzoniow-pieszyce---pieszyce-kosciuszki
490_02,billboard,Dzierżoniów-Pieszyce,Pieszyce - Kościuszki,12.2,2.86,36,,1620,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/490_02_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/490_02/dzierzoniow-pieszyce---pieszyce-kosciuszki
491_01,billboard,"Jordanów Śląski, skrzyżowanie",Przy drodze krajowej nr 8,12.2,2.86,36,,1620,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/491_01_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/491_01/jordanow-slaski-skrzyzowanie---przy-drodze-krajowej-nr-8
491_02,billboard,"Jordanów Śląski, skrzyżowanie",Przy drodze krajowej nr 8,12.2,2.86,36,,1620,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/491_02_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/491_02/jordanow-slaski-skrzyzowanie---przy-drodze-krajowej-nr-8
492,billboard,Braszowice,Braszowice DK-8,9.07,2.86,27,,1215,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/492_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/492/braszowice---braszowice-dk-8
493,billboard,Szczytna,Borowina,9.07,2.86,26,,1170,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/493_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/493/szczytna---borowina
500_01,billboard,Lądek-Zdrój,"Lądek-Zdr, ul. Mickiewicza, przed Rondem",5.05,2.35,12,,540,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/500_01_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/500_01/ladek-zdroj---ladek-zdr-ul-mickiewicza-przed-rondem
500_02,billboard,Lądek-Zdrój,"Lądek-Zdr., ul. Mickiewicza, za Rondem",5.05,2.35,12,,540,month,tak,tak,Ewelina@reklama.ai,602534843,zarezerwowany,https://www.reklama.ai/assets/images/billboardy/500_02_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/500_02/ladek-zdroj---ladek-zdr-ul-mickiewicza-za-rondem
telebim1,led_screen,"Kłodzko, ul Kościuszki",ul. Kościuszki,5.9,3.1,19,,855,month,tak,tak,Ewelina@reklama.ai,602534843,wolny,https://www.reklama.ai/assets/images/billboardy/telebim1_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/telebim1/klodzko-ul-kosciuszki---ul-kosciuszki
telebim2,led_screen,"Kłodzko, przy Galerii Twierdza",ul. Noworudzka,4.8,2.88,19,,855,month,tak,tak,Ewelina@reklama.ai,602534843,wolny,https://www.reklama.ai/assets/images/billboardy/telebim2_01.jpg,tak,https://www.reklama.ai/wynajem_billboardow/tablica/telebim2/klodzko-przy-galerii-twierdza---ul-noworudzka
